actor_id,film_id,last_update
187,73,15-02-2006
187,76,15-02-2006
187,98,15-02-2006
187,110,15-02-2006
187,127,15-02-2006
187,168,15-02-2006
187,222,15-02-2006
187,224,15-02-2006
187,297,15-02-2006
187,354,15-02-2006
187,379,15-02-2006
187,417,15-02-2006
187,435,15-02-2006
187,441,15-02-2006
187,474,15-02-2006
187,499,15-02-2006
187,538,15-02-2006
187,548,15-02-2006
187,561,15-02-2006
187,617,15-02-2006
187,625,15-02-2006
187,664,15-02-2006
187,671,15-02-2006
187,768,15-02-2006
187,779,15-02-2006
187,906,15-02-2006
187,914,15-02-2006
187,923,15-02-2006
187,976,15-02-2006
188,1,15-02-2006
188,10,15-02-2006
188,14,15-02-2006
188,51,15-02-2006
188,102,15-02-2006
188,111,15-02-2006
188,146,15-02-2006
188,206,15-02-2006
188,223,15-02-2006
188,289,15-02-2006
188,311,15-02-2006
188,322,15-02-2006
188,338,15-02-2006
188,396,15-02-2006
188,412,15-02-2006
188,506,15-02-2006
188,517,15-02-2006
188,529,15-02-2006
188,566,15-02-2006
188,593,15-02-2006
188,606,15-02-2006
188,662,15-02-2006
188,770,15-02-2006
188,773,15-02-2006
188,774,15-02-2006
188,815,15-02-2006
188,849,15-02-2006
188,925,15-02-2006
188,988,15-02-2006
188,989,15-02-2006
189,43,15-02-2006
189,82,15-02-2006
189,171,15-02-2006
189,266,15-02-2006
189,272,15-02-2006
189,315,15-02-2006
189,378,15-02-2006
189,492,15-02-2006
189,509,15-02-2006
189,512,15-02-2006
189,519,15-02-2006
189,533,15-02-2006
189,548,15-02-2006
189,560,15-02-2006
189,628,15-02-2006
189,734,15-02-2006
189,748,15-02-2006
189,788,15-02-2006
189,820,15-02-2006
189,853,15-02-2006
189,882,15-02-2006
189,896,15-02-2006
189,899,15-02-2006
189,940,15-02-2006
190,38,15-02-2006
190,54,15-02-2006
190,62,15-02-2006
190,87,15-02-2006
190,173,15-02-2006
190,234,15-02-2006
190,253,15-02-2006
190,278,15-02-2006
190,310,15-02-2006
190,374,15-02-2006
190,411,15-02-2006
190,426,15-02-2006
190,472,15-02-2006
190,549,15-02-2006
190,562,15-02-2006
190,606,15-02-2006
190,623,15-02-2006
190,679,15-02-2006
190,682,15-02-2006
190,693,15-02-2006
190,695,15-02-2006
190,705,15-02-2006
190,708,15-02-2006
190,802,15-02-2006
190,806,15-02-2006
190,874,15-02-2006
190,959,15-02-2006
191,16,15-02-2006
191,39,15-02-2006
191,84,15-02-2006
191,185,15-02-2006
191,219,15-02-2006
191,293,15-02-2006
191,296,15-02-2006
191,378,15-02-2006
191,410,15-02-2006
191,420,15-02-2006
191,461,15-02-2006
191,544,15-02-2006
191,551,15-02-2006
191,596,15-02-2006
191,638,15-02-2006
191,668,15-02-2006
191,692,15-02-2006
191,775,15-02-2006
191,801,15-02-2006
191,819,15-02-2006
191,827,15-02-2006
191,830,15-02-2006
191,834,15-02-2006
191,849,15-02-2006
191,858,15-02-2006
191,914,15-02-2006
191,958,15-02-2006
191,969,15-02-2006
191,971,15-02-2006
191,993,15-02-2006
192,16,15-02-2006
192,69,15-02-2006
192,117,15-02-2006
192,155,15-02-2006
192,166,15-02-2006
192,179,15-02-2006
192,214,15-02-2006
192,361,15-02-2006
192,367,15-02-2006
192,426,15-02-2006
192,465,15-02-2006
192,470,15-02-2006
192,475,15-02-2006
192,485,15-02-2006
192,541,15-02-2006
192,578,15-02-2006
192,592,15-02-2006
192,614,15-02-2006
192,618,15-02-2006
192,622,15-02-2006
192,674,15-02-2006
192,677,15-02-2006
192,680,15-02-2006
192,682,15-02-2006
192,708,15-02-2006
192,711,15-02-2006
192,747,15-02-2006
192,763,15-02-2006
192,819,15-02-2006
193,44,15-02-2006
193,80,15-02-2006
193,103,15-02-2006
193,109,15-02-2006
193,119,15-02-2006
193,141,15-02-2006
193,164,15-02-2006
193,291,15-02-2006
193,352,15-02-2006
193,358,15-02-2006
193,376,15-02-2006
193,412,15-02-2006
193,462,15-02-2006
193,689,15-02-2006
193,709,15-02-2006
193,745,15-02-2006
193,807,15-02-2006
193,828,15-02-2006
193,834,15-02-2006
193,851,15-02-2006
193,937,15-02-2006
193,953,15-02-2006
193,960,15-02-2006
194,9,15-02-2006
194,42,15-02-2006
194,67,15-02-2006
194,86,15-02-2006
194,88,15-02-2006
194,98,15-02-2006
194,135,15-02-2006
194,161,15-02-2006
194,163,15-02-2006
194,215,15-02-2006
194,232,15-02-2006
194,352,15-02-2006
194,415,15-02-2006
194,486,15-02-2006
194,498,15-02-2006
194,531,15-02-2006
194,719,15-02-2006
194,738,15-02-2006
194,786,15-02-2006
194,872,15-02-2006
194,938,15-02-2006
194,940,15-02-2006
195,129,15-02-2006
195,130,15-02-2006
195,141,15-02-2006
195,144,15-02-2006
195,298,15-02-2006
195,359,15-02-2006
195,361,15-02-2006
195,392,15-02-2006
195,403,15-02-2006
195,494,15-02-2006
195,520,15-02-2006
195,534,15-02-2006
195,560,15-02-2006
195,592,15-02-2006
195,649,15-02-2006
195,658,15-02-2006
195,673,15-02-2006
195,677,15-02-2006
195,706,15-02-2006
195,738,15-02-2006
195,769,15-02-2006
195,781,15-02-2006
195,794,15-02-2006
195,813,15-02-2006
195,869,15-02-2006
195,885,15-02-2006
195,962,15-02-2006
196,64,15-02-2006
196,122,15-02-2006
196,156,15-02-2006
196,169,15-02-2006
196,276,15-02-2006
196,284,15-02-2006
196,303,15-02-2006
196,324,15-02-2006
196,423,15-02-2006
196,473,15-02-2006
196,484,15-02-2006
196,515,15-02-2006
196,524,15-02-2006
196,541,15-02-2006
196,560,15-02-2006
196,575,15-02-2006
196,576,15-02-2006
196,587,15-02-2006
196,615,15-02-2006
196,635,15-02-2006
196,684,15-02-2006
196,795,15-02-2006
196,815,15-02-2006
196,833,15-02-2006
196,837,15-02-2006
196,906,15-02-2006
196,908,15-02-2006
196,919,15-02-2006
196,939,15-02-2006
196,972,15-02-2006
197,6,15-02-2006
197,29,15-02-2006
197,63,15-02-2006
197,123,15-02-2006
197,129,15-02-2006
197,147,15-02-2006
197,164,15-02-2006
197,189,15-02-2006
197,243,15-02-2006
197,249,15-02-2006
197,258,15-02-2006
197,364,15-02-2006
197,369,15-02-2006
197,370,15-02-2006
197,418,15-02-2006
197,522,15-02-2006
197,531,15-02-2006
197,554,15-02-2006
197,598,15-02-2006
197,628,15-02-2006
197,691,15-02-2006
197,724,15-02-2006
197,746,15-02-2006
197,752,15-02-2006
197,758,15-02-2006
197,769,15-02-2006
197,815,15-02-2006
197,916,15-02-2006
197,950,15-02-2006
197,967,15-02-2006
197,974,15-02-2006
197,979,15-02-2006
197,995,15-02-2006
198,1,15-02-2006
198,109,15-02-2006
198,125,15-02-2006
198,186,15-02-2006
198,262,15-02-2006
198,264,15-02-2006
198,303,15-02-2006
198,309,15-02-2006
198,311,15-02-2006
198,329,15-02-2006
198,347,15-02-2006
198,379,15-02-2006
198,395,15-02-2006
198,406,15-02-2006
198,450,15-02-2006
198,464,15-02-2006
198,482,15-02-2006
198,499,15-02-2006
198,536,15-02-2006
198,541,15-02-2006
198,545,15-02-2006
198,555,15-02-2006
198,568,15-02-2006
198,570,15-02-2006
198,588,15-02-2006
198,597,15-02-2006
198,628,15-02-2006
198,745,15-02-2006
198,758,15-02-2006
198,796,15-02-2006
198,806,15-02-2006
198,817,15-02-2006
198,843,15-02-2006
198,858,15-02-2006
198,871,15-02-2006
198,886,15-02-2006
198,892,15-02-2006
198,924,15-02-2006
198,952,15-02-2006
198,997,15-02-2006
199,67,15-02-2006
199,84,15-02-2006
199,145,15-02-2006
199,159,15-02-2006
199,216,15-02-2006
199,432,15-02-2006
199,541,15-02-2006
199,604,15-02-2006
199,640,15-02-2006
199,689,15-02-2006
199,730,15-02-2006
199,784,15-02-2006
199,785,15-02-2006
199,886,15-02-2006
199,953,15-02-2006
200,5,15-02-2006
200,49,15-02-2006
200,80,15-02-2006
200,116,15-02-2006
200,121,15-02-2006
200,149,15-02-2006
200,346,15-02-2006
200,419,15-02-2006
200,462,15-02-2006
200,465,15-02-2006
200,474,15-02-2006
200,537,15-02-2006
200,538,15-02-2006
200,544,15-02-2006
200,714,15-02-2006
200,879,15-02-2006
200,912,15-02-2006
200,945,15-02-2006
200,958,15-02-2006
200,993,15-02-2006
